"""UNIQUE_ID""",user,"""X0""","""X1""","""X2""","""X3""","""X4""","""X5""","""X6""","""X7""","""X8""","""X9""","""Y0""","""Y1""","""Y2""","""Y3""","""Y4""","""Y5""","""Y6""","""Y7""","""Y8""","""Y9""","""Z0""","""Z1""","""Z2""","""Z3""","""Z4""","""Z5""","""Z6""","""Z7""","""Z8""","""Z9""","""XAVG""","""YAVG""","""ZAVG""","""XPEAK""","""YPEAK""","""ZPEAK""","""XABSOLDEV""","""YABSOLDEV""","""ZABSOLDEV""","""XSTANDDEV""","""YSTANDDEV""","""ZSTANDDEV""","""RESULTANT""",class
656.0,18,0.08,0.12,0.15,0.08,0.07,0.11,0.07,0.09,0.14,0.11,0.12,0.09,0.1,0.1,0.09,0.07,0.13,0.11,0.09,0.07,0.07,0.13,0.13,0.13,0.08,0.12,0.07,0.08,0.1,0.11,0.0,10.83,-1.04,1000.0,485.0,1216.67,5.13,4.34,2.49,6.06,5.28,6.06,13.09,Walking
657.0,18,0.09,0.1,0.13,0.12,0.09,0.09,0.09,0.09,0.13,0.1,0.12,0.08,0.11,0.11,0.08,0.11,0.08,0.09,0.13,0.07,0.1,0.06,0.08,0.15,0.12,0.09,0.11,0.16,0.05,0.1,0.0,10.79,-0.94,2033.33,538.24,3575.0,5.04,4.39,2.38,6.08,5.32,6.08,13.0,Walking
658.0,18,0.08,0.1,0.1,0.17,0.09,0.09,0.08,0.12,0.08,0.1,0.13,0.1,0.1,0.06,0.11,0.13,0.08,0.09,0.13,0.06,0.09,0.12,0.07,0.1,0.11,0.07,0.09,0.16,0.12,0.09,0.0,10.76,-0.96,2033.33,593.75,3075.0,4.87,4.49,2.44,5.92,5.45,5.92,12.83,Walking
659.0,18,0.06,0.09,0.14,0.12,0.13,0.08,0.08,0.11,0.09,0.13,0.15,0.03,0.13,0.13,0.07,0.1,0.09,0.14,0.09,0.07,0.1,0.1,0.11,0.12,0.12,0.09,0.06,0.14,0.09,0.1,0.0,10.76,-1.21,1666.67,525.0,3000.0,4.81,4.26,2.63,5.8,5.19,5.8,12.93,Walking
660.0,18,0.09,0.09,0.13,0.1,0.07,0.14,0.07,0.11,0.13,0.11,0.13,0.1,0.11,0.11,0.09,0.06,0.11,0.07,0.14,0.04,0.1,0.12,0.11,0.09,0.1,0.08,0.09,0.1,0.15,0.09,0.0,10.71,-1.03,2550.0,434.09,1750.0,4.94,4.5,2.59,5.99,5.44,5.99,12.89,Walking
661.0,18,0.1,0.06,0.12,0.13,0.13,0.1,0.09,0.06,0.1,0.13,0.15,0.07,0.1,0.08,0.1,0.07,0.11,0.16,0.08,0.06,0.09,0.06,0.08,0.09,0.12,0.12,0.15,0.14,0.09,0.09,0.0,10.84,-0.78,2525.0,552.94,1875.0,4.79,4.51,2.38,5.65,5.46,5.65,13.0,Walking
662.0,18,0.08,0.09,0.11,0.14,0.12,0.09,0.09,0.09,0.11,0.09,0.13,0.09,0.07,0.09,0.1,0.12,0.09,0.13,0.1,0.07,0.08,0.06,0.11,0.12,0.09,0.15,0.09,0.11,0.12,0.09,0.0,10.83,-0.86,2683.33,522.22,4050.0,4.65,4.25,2.32,5.53,5.23,5.53,12.77,Walking
663.0,18,0.11,0.08,0.09,0.14,0.12,0.08,0.09,0.09,0.12,0.1,0.12,0.09,0.07,0.12,0.1,0.09,0.11,0.13,0.09,0.04,0.09,0.08,0.08,0.08,0.16,0.14,0.11,0.11,0.08,0.09,0.0,10.69,-1.05,3575.0,571.88,1683.33,4.9,4.16,2.23,5.85,5.13,5.85,12.79,Walking
664.0,18,0.1,0.08,0.1,0.14,0.12,0.08,0.09,0.09,0.14,0.09,0.11,0.09,0.1,0.06,0.13,0.12,0.09,0.09,0.11,0.06,0.07,0.09,0.09,0.1,0.11,0.13,0.16,0.08,0.13,0.08,0.0,10.9,-0.82,2037.5,511.11,1525.0,4.84,4.2,2.16,5.76,5.26,5.76,12.87,Walking
665.0,18,0.11,0.09,0.11,0.11,0.11,0.07,0.09,0.12,0.11,0.1,0.1,0.11,0.12,0.09,0.1,0.1,0.1,0.1,0.08,0.07,0.07,0.09,0.1,0.11,0.14,0.11,0.1,0.09,0.14,0.07,0.0,10.68,-0.94,4600.0,575.0,3575.0,5.01,4.29,2.21,5.91,5.24,5.91,12.79,Walking
666.0,18,0.12,0.09,0.08,0.1,0.11,0.11,0.08,0.14,0.1,0.09,0.11,0.12,0.07,0.12,0.08,0.12,0.09,0.07,0.13,0.07,0.1,0.1,0.09,0.09,0.09,0.11,0.17,0.08,0.11,0.09,0.0,10.74,-0.92,4100.0,561.76,4100.0,4.92,4.31,2.37,5.9,5.21,5.9,12.83,Walking
667.0,18,0.09,0.14,0.08,0.08,0.12,0.11,0.08,0.11,0.07,0.13,0.11,0.08,0.09,0.12,0.1,0.09,0.11,0.11,0.12,0.05,0.09,0.08,0.11,0.13,0.09,0.13,0.12,0.1,0.06,0.11,0.0,10.95,-0.93,2400.0,502.63,2900.0,4.95,4.1,2.46,6.01,4.99,6.01,13.04,Walking
668.0,18,0.08,0.11,0.09,0.08,0.16,0.08,0.13,0.1,0.1,0.09,0.06,0.09,0.1,0.13,0.15,0.14,0.09,0.1,0.06,0.05,0.07,0.08,0.12,0.1,0.14,0.15,0.11,0.12,0.05,0.08,0.0,10.79,-1.02,1033.33,553.33,2650.0,4.48,3.4,2.03,5.41,4.35,5.41,12.44,Walking
669.0,18,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.16,-0.03,,,,0.02,0.16,0.03,1.99,10.61,1.99,0.17,Walking
670.0,18,0.07,0.09,0.1,0.1,0.08,0.07,0.15,0.15,0.09,0.1,0.06,0.16,0.15,0.1,0.04,0.09,0.07,0.09,0.1,0.07,0.03,0.12,0.09,0.1,0.07,0.13,0.09,0.18,0.13,0.07,0.0,9.59,0.6,2950.0,452.38,725.0,8.9,7.51,3.61,10.88,8.49,10.88,16.05,Jogging
671.0,18,0.06,0.15,0.11,0.08,0.1,0.08,0.18,0.1,0.07,0.09,0.06,0.09,0.1,0.13,0.11,0.14,0.1,0.12,0.07,0.03,0.07,0.1,0.07,0.13,0.06,0.11,0.14,0.17,0.11,0.06,0.0,10.32,0.09,1775.0,394.0,2333.33,8.88,6.35,3.74,10.7,7.66,10.7,16.02,Jogging
672.0,18,0.14,0.08,0.1,0.08,0.08,0.11,0.13,0.09,0.11,0.1,0.1,0.1,0.13,0.09,0.09,0.1,0.1,0.08,0.12,0.02,0.11,0.08,0.07,0.13,0.07,0.1,0.16,0.08,0.12,0.1,0.0,9.67,-0.16,2725.0,433.33,2050.0,9.58,7.29,4.31,11.44,8.49,11.44,16.43,Jogging
673.0,18,0.11,0.15,0.11,0.08,0.08,0.09,0.08,0.1,0.1,0.11,0.09,0.09,0.07,0.08,0.1,0.1,0.06,0.14,0.15,0.06,0.11,0.12,0.12,0.13,0.07,0.06,0.05,0.06,0.17,0.14,0.0,11.03,-0.1,725.0,335.19,1016.67,10.44,7.11,4.92,12.18,8.5,12.18,18.16,Jogging
674.0,18,0.1,0.09,0.14,0.08,0.13,0.07,0.08,0.08,0.15,0.07,0.12,0.11,0.12,0.08,0.05,0.1,0.11,0.17,0.08,0.01,0.1,0.11,0.13,0.08,0.08,0.07,0.09,0.14,0.11,0.12,0.0,9.3,0.01,1328.57,495.83,1816.67,10.17,7.41,4.59,11.76,8.33,11.76,16.66,Jogging
675.0,18,0.08,0.11,0.07,0.11,0.14,0.12,0.07,0.1,0.13,0.07,0.11,0.12,0.14,0.1,0.07,0.07,0.09,0.11,0.14,0.02,0.1,0.14,0.08,0.08,0.09,0.1,0.09,0.13,0.09,0.13,0.0,9.09,-0.23,983.33,318.33,2525.0,9.38,7.57,4.53,11.0,8.64,11.0,16.23,Jogging
676.0,18,0.08,0.14,0.1,0.09,0.07,0.09,0.08,0.09,0.1,0.14,0.08,0.08,0.12,0.11,0.09,0.08,0.13,0.12,0.12,0.04,0.09,0.1,0.07,0.08,0.08,0.14,0.09,0.12,0.12,0.12,0.0,10.38,0.43,981.25,482.5,1175.0,10.94,6.79,4.31,12.57,8.06,12.57,17.94,Jogging
677.0,18,0.09,0.1,0.13,0.09,0.1,0.1,0.09,0.1,0.09,0.12,0.08,0.11,0.13,0.11,0.08,0.08,0.14,0.13,0.07,0.03,0.11,0.09,0.12,0.07,0.13,0.09,0.1,0.07,0.17,0.06,0.0,9.87,-0.25,1085.71,567.65,1500.0,10.05,6.92,4.16,11.7,8.08,11.7,16.69,Jogging
678.0,18,0.06,0.14,0.12,0.09,0.07,0.1,0.11,0.09,0.11,0.12,0.1,0.06,0.12,0.13,0.11,0.13,0.15,0.05,0.08,0.04,0.1,0.1,0.08,0.1,0.07,0.12,0.11,0.14,0.14,0.08,0.0,9.45,-0.16,1157.14,402.17,2225.0,9.81,6.74,4.19,11.47,8.2,11.47,16.46,Jogging
679.0,18,0.13,0.09,0.05,0.08,0.17,0.1,0.1,0.1,0.11,0.08,0.13,0.07,0.07,0.09,0.13,0.08,0.1,0.14,0.13,0.03,0.17,0.08,0.12,0.14,0.06,0.06,0.1,0.1,0.1,0.09,0.0,10.09,-0.99,1285.71,402.17,2475.0,9.49,7.19,4.87,11.28,8.62,11.28,17.05,Jogging
680.0,18,0.08,0.16,0.07,0.1,0.12,0.13,0.09,0.11,0.08,0.06,0.11,0.11,0.08,0.05,0.17,0.11,0.11,0.11,0.1,0.02,0.08,0.11,0.08,0.09,0.16,0.14,0.11,0.11,0.09,0.06,0.0,9.82,-0.37,2112.5,389.58,4225.0,9.54,6.91,3.67,11.29,8.23,11.29,16.32,Jogging
681.0,18,0.09,0.06,0.12,0.13,0.11,0.11,0.11,0.1,0.13,0.05,0.13,0.08,0.13,0.09,0.09,0.15,0.11,0.07,0.08,0.03,0.08,0.13,0.11,0.1,0.13,0.12,0.07,0.11,0.07,0.11,0.0,8.86,-0.37,1680.0,459.52,4500.0,8.77,7.16,3.91,10.53,8.4,10.53,15.32,Jogging
682.0,18,0.12,0.08,0.06,0.13,0.1,0.14,0.1,0.09,0.11,0.1,0.14,0.12,0.05,0.11,0.16,0.09,0.1,0.08,0.05,0.03,0.15,0.06,0.05,0.07,0.16,0.17,0.09,0.1,0.09,0.09,0.0,8.36,-0.2,2200.0,370.83,1950.0,9.34,7.62,4.2,11.03,9.15,11.03,15.95,Jogging
683.0,18,0.07,0.07,0.1,0.12,0.12,0.09,0.08,0.11,0.09,0.16,0.09,0.13,0.06,0.16,0.12,0.12,0.07,0.12,0.07,0.03,0.09,0.12,0.09,0.09,0.11,0.11,0.08,0.11,0.05,0.18,0.0,9.07,0.58,938.89,452.38,2000.0,9.99,6.87,4.88,11.68,8.46,11.68,17.0,Jogging
684.0,18,0.08,0.08,0.12,0.11,0.12,0.11,0.1,0.11,0.11,0.08,0.09,0.16,0.08,0.12,0.12,0.14,0.09,0.06,0.06,0.04,0.11,0.13,0.1,0.07,0.07,0.12,0.13,0.08,0.13,0.09,0.0,9.0,-0.3,4125.0,587.5,3750.0,9.22,6.8,4.42,10.9,8.09,10.9,15.56,Jogging
685.0,18,0.11,0.09,0.13,0.07,0.11,0.1,0.11,0.1,0.11,0.09,0.1,0.08,0.13,0.1,0.1,0.13,0.07,0.1,0.12,0.02,0.11,0.07,0.15,0.08,0.11,0.1,0.1,0.1,0.08,0.12,0.0,9.59,-0.15,992.86,502.63,2733.33,9.79,6.98,4.3,11.58,8.16,11.58,16.46,Jogging
686.0,18,0.13,0.06,0.09,0.14,0.11,0.08,0.12,0.09,0.13,0.07,0.12,0.1,0.07,0.13,0.1,0.09,0.11,0.1,0.1,0.04,0.07,0.13,0.13,0.09,0.14,0.1,0.08,0.05,0.12,0.11,0.0,9.54,-0.1,1358.33,492.11,2350.0,9.44,7.13,4.15,11.22,8.32,11.22,16.28,Jogging
687.0,18,0.08,0.11,0.09,0.11,0.08,0.09,0.11,0.18,0.09,0.08,0.15,0.14,0.09,0.07,0.09,0.09,0.08,0.11,0.12,0.03,0.09,0.08,0.14,0.1,0.13,0.07,0.09,0.13,0.09,0.11,0.0,8.87,-0.2,1290.0,425.0,1862.5,9.07,7.7,4.4,10.95,8.73,10.95,15.85,Jogging
688.0,18,0.11,0.13,0.09,0.09,0.1,0.13,0.1,0.12,0.1,0.06,0.1,0.12,0.11,0.09,0.12,0.1,0.07,0.13,0.1,0.02,0.09,0.09,0.12,0.11,0.11,0.07,0.14,0.07,0.11,0.11,0.0,9.46,0.17,1216.67,378.26,2575.0,9.3,6.99,4.43,11.2,8.16,11.2,16.13,Jogging
689.0,18,0.14,0.12,0.04,0.13,0.1,0.08,0.15,0.09,0.1,0.08,0.11,0.12,0.1,0.1,0.12,0.13,0.05,0.05,0.1,0.05,0.09,0.11,0.1,0.12,0.11,0.1,0.09,0.11,0.1,0.1,0.0,9.4,-0.18,1880.0,359.62,1180.0,9.6,7.16,4.14,11.57,8.35,11.57,16.22,Jogging
690.0,18,0.15,0.05,0.17,0.09,0.08,0.14,0.08,0.08,0.12,0.07,0.1,0.11,0.12,0.06,0.15,0.06,0.13,0.08,0.09,0.02,0.12,0.12,0.06,0.1,0.11,0.12,0.12,0.04,0.08,0.14,0.0,9.99,-0.09,2300.0,438.1,1425.0,9.93,6.78,4.92,11.59,7.92,11.59,16.97,Jogging
691.0,18,0.15,0.09,0.1,0.11,0.11,0.1,0.09,0.08,0.1,0.07,0.11,0.09,0.08,0.07,0.08,0.11,0.1,0.12,0.11,0.05,0.11,0.12,0.12,0.1,0.13,0.09,0.11,0.07,0.09,0.09,0.0,10.71,-0.85,1850.0,465.0,3275.0,10.33,7.13,4.2,12.04,8.32,12.04,17.5,Jogging
692.0,18,0.1,0.11,0.14,0.1,0.1,0.1,0.1,0.09,0.08,0.11,0.09,0.11,0.08,0.13,0.08,0.09,0.12,0.09,0.11,0.05,0.15,0.05,0.13,0.13,0.08,0.11,0.11,0.07,0.07,0.12,0.0,10.33,-0.71,1600.0,436.36,3216.67,10.12,6.96,4.69,11.79,8.14,11.79,17.13,Jogging
693.0,18,0.11,0.1,0.08,0.12,0.12,0.1,0.09,0.1,0.09,0.09,0.07,0.1,0.1,0.09,0.11,0.07,0.12,0.17,0.11,0.04,0.12,0.08,0.09,0.14,0.11,0.07,0.11,0.1,0.1,0.11,0.0,10.66,-0.31,1021.43,420.45,4625.0,9.77,6.59,4.27,11.56,7.74,11.56,16.87,Jogging
694.0,18,0.11,0.12,0.12,0.11,0.07,0.06,0.11,0.08,0.08,0.14,0.09,0.05,0.12,0.14,0.05,0.07,0.18,0.08,0.15,0.06,0.08,0.14,0.08,0.1,0.12,0.13,0.03,0.13,0.1,0.12,0.0,10.83,-0.06,1425.0,489.47,3550.0,10.73,6.56,4.24,12.43,7.63,12.43,17.61,Jogging
695.0,18,0.09,0.1,0.08,0.11,0.13,0.13,0.08,0.11,0.1,0.09,0.12,0.08,0.08,0.11,0.11,0.1,0.15,0.1,0.08,0.03,0.11,0.08,0.13,0.12,0.11,0.08,0.11,0.12,0.09,0.08,0.0,9.57,-0.52,1183.33,376.92,3150.0,9.51,6.85,4.32,11.11,8.2,11.11,16.31,Jogging
696.0,18,0.08,0.06,0.11,0.12,0.05,0.09,0.1,0.07,0.08,0.04,0.06,0.09,0.09,0.09,0.11,0.1,0.07,0.03,0.08,0.03,0.1,0.08,0.09,0.08,0.1,0.09,0.08,0.07,0.05,0.05,0.0,7.16,-0.96,1037.5,373.68,1525.0,7.1,5.25,3.03,11.1,7.87,11.1,11.86,Jogging
697.0,18,0.04,0.08,0.1,0.07,0.1,0.16,0.18,0.15,0.07,0.08,0.04,0.07,0.17,0.16,0.13,0.12,0.1,0.07,0.11,0.04,0.09,0.09,0.1,0.11,0.11,0.1,0.08,0.1,0.14,0.11,0.0,10.63,-0.27,1083.33,616.67,2200.0,3.58,3.16,2.19,4.66,3.91,4.66,11.94,Walking
698.0,18,0.08,0.1,0.07,0.1,0.12,0.12,0.09,0.12,0.12,0.09,0.04,0.13,0.14,0.12,0.08,0.16,0.11,0.1,0.07,0.08,0.07,0.16,0.1,0.12,0.09,0.1,0.12,0.06,0.1,0.11,0.0,10.75,-0.44,2675.0,534.38,2125.0,4.02,3.37,2.28,5.05,4.12,5.05,12.24,Walking
699.0,18,0.11,0.12,0.07,0.09,0.11,0.08,0.1,0.06,0.09,0.19,0.16,0.07,0.07,0.08,0.11,0.09,0.09,0.12,0.09,0.11,0.1,0.12,0.11,0.1,0.08,0.09,0.1,0.09,0.11,0.12,0.0,11.0,-0.33,2733.33,502.63,1933.33,4.69,4.21,2.58,5.6,5.05,5.6,12.87,Walking
700.0,18,0.12,0.12,0.11,0.08,0.09,0.1,0.1,0.06,0.14,0.11,0.12,0.11,0.04,0.13,0.08,0.12,0.13,0.08,0.1,0.08,0.12,0.11,0.08,0.1,0.1,0.08,0.09,0.11,0.12,0.12,0.0,10.88,-0.62,1025.0,511.11,4250.0,4.55,3.94,2.6,5.52,4.81,5.52,12.71,Walking
701.0,18,0.12,0.14,0.1,0.13,0.07,0.06,0.06,0.07,0.12,0.15,0.17,0.05,0.07,0.09,0.11,0.13,0.11,0.1,0.08,0.08,0.11,0.11,0.07,0.11,0.11,0.08,0.13,0.13,0.07,0.11,0.0,10.86,-0.6,2066.67,538.24,3550.0,4.85,4.06,2.37,5.68,5.03,5.68,12.8,Walking
702.0,18,0.12,0.1,0.11,0.13,0.07,0.09,0.1,0.1,0.07,0.14,0.15,0.08,0.1,0.06,0.13,0.07,0.11,0.12,0.11,0.09,0.12,0.11,0.09,0.11,0.09,0.1,0.08,0.07,0.11,0.15,0.0,10.92,-0.57,2600.0,540.63,1075.0,4.57,4.16,2.5,5.61,4.98,5.61,12.78,Walking
703.0,18,0.09,0.09,0.12,0.12,0.1,0.08,0.08,0.11,0.12,0.11,0.12,0.12,0.08,0.1,0.08,0.08,0.09,0.13,0.11,0.08,0.13,0.07,0.1,0.11,0.09,0.08,0.1,0.11,0.13,0.11,0.0,10.9,-0.52,2750.0,664.29,3025.0,4.38,4.22,2.52,5.27,4.97,5.27,12.63,Walking
704.0,18,0.08,0.1,0.12,0.14,0.06,0.08,0.09,0.12,0.1,0.12,0.11,0.08,0.09,0.08,0.1,0.11,0.15,0.09,0.1,0.09,0.09,0.09,0.15,0.13,0.1,0.09,0.1,0.09,0.09,0.1,0.0,11.07,-0.5,1033.33,482.35,1725.0,4.43,3.73,2.22,5.31,4.62,5.31,12.67,Walking
705.0,18,0.06,0.15,0.11,0.1,0.12,0.08,0.09,0.09,0.11,0.13,0.08,0.13,0.13,0.06,0.11,0.07,0.12,0.1,0.13,0.07,0.12,0.12,0.13,0.09,0.06,0.12,0.06,0.12,0.09,0.12,0.0,11.06,-0.52,2100.0,593.33,3800.0,4.31,3.94,2.51,5.21,4.66,5.21,12.61,Walking
706.0,18,0.08,0.09,0.11,0.11,0.11,0.11,0.13,0.09,0.12,0.07,0.12,0.09,0.09,0.12,0.12,0.09,0.11,0.08,0.1,0.06,0.12,0.09,0.12,0.11,0.09,0.11,0.07,0.11,0.11,0.1,0.0,10.73,-0.48,3100.0,623.33,2725.0,3.87,3.77,2.39,4.73,4.61,4.73,12.14,Walking
707.0,18,0.08,0.14,0.13,0.09,0.1,0.07,0.1,0.09,0.09,0.13,0.13,0.08,0.08,0.11,0.09,0.1,0.13,0.08,0.11,0.08,0.1,0.1,0.13,0.1,0.07,0.09,0.09,0.1,0.12,0.12,0.0,10.81,-0.5,2650.0,514.71,4550.0,4.53,3.99,2.38,5.46,4.89,5.46,12.6,Walking
708.0,18,0.14,0.09,0.12,0.09,0.09,0.09,0.08,0.11,0.1,0.12,0.15,0.09,0.07,0.07,0.1,0.11,0.09,0.12,0.09,0.09,0.11,0.07,0.15,0.13,0.09,0.09,0.07,0.09,0.1,0.11,0.0,10.85,-0.53,3150.0,500.0,1350.0,4.62,4.15,2.33,5.59,5.04,5.59,12.68,Walking
709.0,18,0.15,0.1,0.12,0.07,0.05,0.12,0.1,0.16,0.08,0.08,0.13,0.07,0.12,0.08,0.09,0.09,0.08,0.13,0.12,0.07,0.1,0.15,0.09,0.08,0.12,0.11,0.08,0.09,0.06,0.14,0.0,10.91,-0.62,2066.67,541.18,1825.0,4.65,4.1,2.33,5.67,4.89,5.67,12.76,Walking
710.0,18,0.13,0.1,0.1,0.1,0.06,0.11,0.07,0.09,0.13,0.13,0.13,0.07,0.09,0.1,0.09,0.07,0.05,0.16,0.16,0.05,0.11,0.09,0.15,0.08,0.07,0.09,0.14,0.11,0.08,0.1,0.0,11.33,-0.64,3925.0,587.5,2975.0,4.77,4.35,2.41,5.66,5.11,5.66,13.22,Walking
711.0,18,0.12,0.09,0.11,0.11,0.13,0.07,0.09,0.06,0.13,0.11,0.13,0.08,0.11,0.08,0.11,0.06,0.1,0.11,0.11,0.09,0.13,0.05,0.09,0.08,0.1,0.13,0.1,0.15,0.09,0.1,0.0,10.89,-0.5,3575.0,516.67,3600.0,4.37,4.27,2.45,5.15,5.07,5.15,12.67,Walking
712.0,18,0.16,0.12,0.08,0.1,0.08,0.08,0.09,0.07,0.08,0.17,0.13,0.08,0.07,0.13,0.08,0.08,0.1,0.1,0.14,0.05,0.13,0.11,0.08,0.09,0.08,0.09,0.08,0.12,0.14,0.11,0.0,10.98,-0.6,2650.0,527.78,2433.33,4.88,4.17,2.63,5.72,5.02,5.72,12.96,Walking
713.0,18,0.12,0.09,0.13,0.09,0.12,0.09,0.07,0.09,0.11,0.12,0.11,0.12,0.09,0.11,0.09,0.1,0.09,0.11,0.11,0.08,0.11,0.11,0.09,0.09,0.07,0.1,0.09,0.15,0.09,0.12,0.0,10.81,-0.35,2766.67,606.25,1460.0,4.64,3.96,2.36,5.67,4.74,5.67,12.58,Walking
714.0,18,0.12,0.09,0.1,0.1,0.09,0.09,0.12,0.1,0.1,0.11,0.09,0.13,0.09,0.11,0.09,0.09,0.09,0.11,0.12,0.09,0.09,0.1,0.1,0.12,0.11,0.13,0.14,0.06,0.08,0.09,0.0,10.89,-0.6,1100.0,517.65,1725.0,4.49,3.99,2.06,5.47,4.74,5.47,12.55,Walking
715.0,18,0.13,0.12,0.08,0.09,0.11,0.09,0.06,0.12,0.12,0.1,0.14,0.08,0.09,0.09,0.08,0.07,0.09,0.19,0.08,0.08,0.11,0.08,0.08,0.07,0.14,0.13,0.12,0.1,0.09,0.1,0.0,10.99,-0.52,4125.0,507.89,2925.0,4.53,4.12,2.18,5.33,4.92,5.33,12.7,Walking
716.0,18,0.09,0.09,0.14,0.09,0.13,0.09,0.08,0.08,0.13,0.1,0.09,0.11,0.1,0.1,0.11,0.07,0.07,0.14,0.12,0.07,0.09,0.1,0.07,0.09,0.11,0.09,0.1,0.13,0.13,0.12,0.0,11.1,-0.28,2750.0,476.32,2000.0,4.22,4.06,2.29,5.04,4.8,5.04,12.61,Walking
717.0,18,0.09,0.11,0.09,0.13,0.11,0.11,0.1,0.08,0.09,0.12,0.08,0.09,0.17,0.09,0.11,0.08,0.1,0.08,0.13,0.07,0.11,0.1,0.06,0.11,0.08,0.13,0.12,0.11,0.11,0.11,0.0,10.95,-0.45,3200.0,536.11,4125.0,4.1,3.96,2.35,4.99,4.76,4.99,12.46,Walking
718.0,18,0.07,0.09,0.11,0.11,0.14,0.12,0.13,0.08,0.11,0.07,0.07,0.1,0.12,0.12,0.12,0.11,0.1,0.1,0.1,0.05,0.11,0.08,0.11,0.09,0.08,0.13,0.08,0.14,0.12,0.08,0.0,10.76,-0.48,1816.67,543.75,1725.0,3.69,3.6,2.22,4.55,4.44,4.55,12.07,Walking
719.0,18,0.09,0.11,0.08,0.11,0.12,0.12,0.09,0.12,0.09,0.1,0.15,0.08,0.07,0.08,0.13,0.1,0.14,0.08,0.07,0.1,0.1,0.08,0.1,0.12,0.11,0.11,0.09,0.12,0.15,0.05,0.0,10.83,-0.57,4325.0,487.5,1375.0,4.03,3.95,2.15,4.87,4.88,4.87,12.32,Walking
720.0,18,0.1,0.1,0.07,0.1,0.13,0.1,0.08,0.12,0.12,0.09,0.08,0.1,0.12,0.12,0.09,0.15,0.1,0.07,0.11,0.06,0.1,0.14,0.07,0.08,0.08,0.07,0.13,0.14,0.09,0.12,0.0,10.73,-0.38,2725.0,621.43,1700.0,4.03,3.63,2.39,4.83,4.56,4.83,12.3,Walking
721.0,18,0.1,0.09,0.11,0.09,0.11,0.11,0.16,0.1,0.08,0.08,0.07,0.12,0.12,0.09,0.13,0.12,0.09,0.07,0.12,0.07,0.05,0.12,0.11,0.12,0.14,0.14,0.13,0.08,0.07,0.07,0.0,10.8,-0.43,1025.0,606.67,525.0,3.99,3.61,1.72,4.99,4.41,4.99,12.1,Walking
722.0,18,0.15,0.07,0.09,0.07,0.13,0.08,0.12,0.13,0.1,0.08,0.06,0.11,0.11,0.11,0.14,0.11,0.11,0.09,0.08,0.08,0.1,0.12,0.1,0.07,0.07,0.08,0.1,0.15,0.14,0.1,0.0,11.01,-0.36,3225.0,505.88,2100.0,4.28,3.6,2.33,5.21,4.44,5.21,12.56,Walking
723.0,18,0.11,0.1,0.12,0.08,0.11,0.08,0.08,0.12,0.14,0.07,0.06,0.13,0.11,0.13,0.06,0.08,0.14,0.11,0.1,0.06,0.1,0.09,0.05,0.13,0.08,0.07,0.1,0.14,0.13,0.13,0.0,11.02,-0.27,2175.0,477.5,4400.0,4.32,3.75,2.37,5.14,4.49,5.14,12.53,Walking
724.0,18,0.06,0.08,0.13,0.11,0.13,0.14,0.09,0.13,0.09,0.06,0.06,0.14,0.13,0.09,0.09,0.12,0.13,0.08,0.1,0.04,0.07,0.12,0.09,0.09,0.1,0.18,0.13,0.06,0.12,0.07,0.0,10.64,-0.49,1816.67,584.38,1900.0,3.56,3.58,1.85,4.54,4.32,4.54,11.79,Walking
725.0,18,0.09,0.13,0.1,0.1,0.09,0.11,0.14,0.12,0.09,0.06,0.07,0.16,0.09,0.09,0.12,0.15,0.07,0.09,0.11,0.04,0.05,0.11,0.08,0.11,0.15,0.19,0.12,0.07,0.08,0.07,0.0,10.6,-0.52,1500.0,590.0,1221.43,4.0,3.52,1.64,5.07,4.32,5.07,11.91,Walking
726.0,18,0.06,0.1,0.11,0.1,0.09,0.15,0.17,0.09,0.08,0.06,0.02,0.13,0.16,0.09,0.12,0.15,0.11,0.08,0.06,0.08,0.01,0.1,0.12,0.19,0.18,0.14,0.1,0.08,0.07,0.04,0.0,10.79,-0.53,1100.0,537.5,3175.0,3.66,3.24,1.34,4.81,4.06,4.81,11.91,Walking
727.0,18,0.08,0.07,0.09,0.12,0.08,0.17,0.14,0.15,0.07,0.06,0.06,0.06,0.16,0.13,0.16,0.14,0.09,0.09,0.09,0.05,0.16,0.11,0.12,0.1,0.1,0.11,0.07,0.08,0.08,0.09,0.0,10.66,-1.16,1125.0,759.09,1783.33,3.53,2.99,2.56,4.52,3.82,4.52,12.09,Walking
728.0,18,0.0,0.0,0.0,0.0,0.01,0.04,0.02,0.0,0.0,0.0,0.03,0.03,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,-0.62,,250.0,,0.05,0.3,0.58,1.12,4.83,1.12,0.7,Walking
1.0,32,0.21,0.17,0.11,0.1,0.12,0.11,0.08,0.07,0.03,0.02,0.11,0.12,0.08,0.08,0.05,0.12,0.07,0.17,0.12,0.1,0.13,0.15,0.09,0.1,0.04,0.09,0.15,0.08,0.07,0.13,0.0,10.11,-1.65,1075.0,845.45,1816.67,3.58,4.21,3.05,4.23,5.2,4.23,12.15,Walking
